Keyword,Frequency,name
location,183,CITY ROOMS NYC - Chelsea
clean,152,CITY ROOMS NYC - Chelsea
small,137,CITY ROOMS NYC - Chelsea
room,473,The Maxwell New York City
location,211,The Maxwell New York City
hotel,186,The Maxwell New York City
staff,146,The Maxwell New York City
small,117,The Maxwell New York City
room,109,Redford Hotel
location,53,Redford Hotel
bed,39,Redford Hotel
hotel,38,Redford Hotel
great,36,Redford Hotel
room,261,Holiday Inn Wall Street
staff,142,Holiday Inn Wall Street
location,132,Holiday Inn Wall Street
small,108,Holiday Inn Wall Street
hotel,85,Holiday Inn Wall Street
room,250,Fairfield Inn & Suites New York Manhattan/Downtown East
breakfast,241,Fairfield Inn & Suites New York Manhattan/Downtown East
hotel,170,Fairfield Inn & Suites New York Manhattan/Downtown East
good,161,Fairfield Inn & Suites New York Manhattan/Downtown East
staff,157,Fairfield Inn & Suites New York Manhattan/Downtown East
staff,37,"The Ritz-Carlton New York, Central Park"
room,34,"The Ritz-Carlton New York, Central Park"
location,19,"The Ritz-Carlton New York, Central Park"
view,13,"The Ritz-Carlton New York, Central Park"
park,11,"The Ritz-Carlton New York, Central Park"
apartment,20,Renovated Midtown East Apartments
location,11,Renovated Midtown East Apartments
u,9,Renovated Midtown East Apartments
bed,7,Renovated Midtown East Apartments
time,5,Renovated Midtown East Apartments
loved,3,New private studio-apartment
cute,3,New private studio-apartment
made,3,New private studio-apartment
like,3,New private studio-apartment
bed,3,New private studio-apartment
everything,5,Large 1 Bedroom Chinatown
little,5,Large 1 Bedroom Chinatown
bed,4,Large 1 Bedroom Chinatown
street,4,Large 1 Bedroom Chinatown
great,4,Large 1 Bedroom Chinatown
room,6,Four Bedroom Apartment - Eldridge St. #38
apartment,6,Four Bedroom Apartment - Eldridge St. #38
one,5,Four Bedroom Apartment - Eldridge St. #38
u,4,Four Bedroom Apartment - Eldridge St. #38
shower,4,Four Bedroom Apartment - Eldridge St. #38
room,231,6 Columbus - A SIXTY Hotel
location,134,6 Columbus - A SIXTY Hotel
hotel,91,6 Columbus - A SIXTY Hotel
staff,89,6 Columbus - A SIXTY Hotel
small,62,6 Columbus - A SIXTY Hotel
location,32,Park Ave Apartments Midtown Next to Times Square
apartment,26,Park Ave Apartments Midtown Next to Times Square
bed,17,Park Ave Apartments Midtown Next to Times Square
great,14,Park Ave Apartments Midtown Next to Times Square
clean,13,Park Ave Apartments Midtown Next to Times Square
location,6,NY Away - The ideal Family & Friends 4 Bedrooms / 4 Bathrooms in Manhattan
one,5,NY Away - The ideal Family & Friends 4 Bedrooms / 4 Bathrooms in Manhattan
stair,5,NY Away - The ideal Family & Friends 4 Bedrooms / 4 Bathrooms in Manhattan
apartment,5,NY Away - The ideal Family & Friends 4 Bedrooms / 4 Bathrooms in Manhattan
people,4,NY Away - The ideal Family & Friends 4 Bedrooms / 4 Bathrooms in Manhattan
apartment,15,Full Studio Near The Central Park
location,10,Full Studio Near The Central Park
time,8,Full Studio Near The Central Park
great,8,Full Studio Near The Central Park
property,7,Full Studio Near The Central Park
spacious,3,Central Park N Residence
apartment,3,Central Park N Residence
friendly,3,Central Park N Residence
host,2,Central Park N Residence
new,2,Central Park N Residence
room,274,Holiday Inn Express - Wall Street
breakfast,200,Holiday Inn Express - Wall Street
staff,171,Holiday Inn Express - Wall Street
location,143,Holiday Inn Express - Wall Street
good,117,Holiday Inn Express - Wall Street
place,11,The Madison House
location,7,The Madison House
clean,7,The Madison House
apartment,7,The Madison House
like,6,The Madison House
apartment,27,Mid Town East 28th Street Apartments Next to Times Square
location,27,Mid Town East 28th Street Apartments Next to Times Square
good,20,Mid Town East 28th Street Apartments Next to Times Square
bed,19,Mid Town East 28th Street Apartments Next to Times Square
great,16,Mid Town East 28th Street Apartments Next to Times Square
room,125,The Broome
staff,109,The Broome
hotel,94,The Broome
breakfast,88,The Broome
location,65,The Broome
room,503,The Tuscany - A St Giles Signature Hotel
staff,214,The Tuscany - A St Giles Signature Hotel
location,199,The Tuscany - A St Giles Signature Hotel
hotel,165,The Tuscany - A St Giles Signature Hotel
great,151,The Tuscany - A St Giles Signature Hotel
location,8,Midtown West Suites at 48th Street and Times Square
room,7,Midtown West Suites at 48th Street and Times Square
apartment,5,Midtown West Suites at 48th Street and Times Square
time,4,Midtown West Suites at 48th Street and Times Square
luggage,4,Midtown West Suites at 48th Street and Times Square
room,337,The Benjamin
location,177,The Benjamin
staff,173,The Benjamin
hotel,153,The Benjamin
great,124,The Benjamin
apartment,22,Gramercy Park Apartments
location,13,Gramercy Park Apartments
would,12,Gramercy Park Apartments
key,11,Gramercy Park Apartments
great,11,Gramercy Park Apartments
room,219,Wyndham Midtown 45
location,115,Wyndham Midtown 45
staff,108,Wyndham Midtown 45
hotel,80,Wyndham Midtown 45
great,50,Wyndham Midtown 45
room,12,Hello Broadway
location,12,Hello Broadway
small,12,Hello Broadway
apartment,10,Hello Broadway
stay,9,Hello Broadway
apartment,25,Yorkville Apartments -Upper East Side
location,17,Yorkville Apartments -Upper East Side
great,9,Yorkville Apartments -Upper East Side
u,9,Yorkville Apartments -Upper East Side
nice,9,Yorkville Apartments -Upper East Side
place,3,Hamilton Heights Beauty
good,2,Hamilton Heights Beauty
apartment,2,Hamilton Heights Beauty
clean,2,Hamilton Heights Beauty
like,2,Hamilton Heights Beauty
room,14,Candy Hill Harlem
location,9,Candy Hill Harlem
building,8,Candy Hill Harlem
bed,7,Candy Hill Harlem
floor,6,Candy Hill Harlem
apartment,12,Lincoln Center Luxury Apartments
would,8,Lincoln Center Luxury Apartments
bookingcom,6,Lincoln Center Luxury Apartments
location,6,Lincoln Center Luxury Apartments
never,5,Lincoln Center Luxury Apartments
room,17,West 57th Street by Hilton Club
location,13,West 57th Street by Hilton Club
breakfast,12,West 57th Street by Hilton Club
hotel,10,West 57th Street by Hilton Club
staff,7,West 57th Street by Hilton Club
room,184,Lex Hotel NYC
staff,178,Lex Hotel NYC
breakfast,96,Lex Hotel NYC
location,91,Lex Hotel NYC
friendly,78,Lex Hotel NYC
room,7,Washington Heights Apartment
night,4,Washington Heights Apartment
walk,3,Washington Heights Apartment
subway,3,Washington Heights Apartment
station,3,Washington Heights Apartment
apartment,10,Bryant Park Studio Apartment Times Square South
location,7,Bryant Park Studio Apartment Times Square South
time,6,Bryant Park Studio Apartment Times Square South
everything,6,Bryant Park Studio Apartment Times Square South
square,5,Bryant Park Studio Apartment Times Square South
location,13,Midtown East Apartments
apartment,12,Midtown East Apartments
good,10,Midtown East Apartments
room,6,Midtown East Apartments
everything,5,Midtown East Apartments
location,4,East Side 3 bed 2 bath (6)
bit,4,East Side 3 bed 2 bath (6)
good,3,East Side 3 bed 2 bath (6)
bed,3,East Side 3 bed 2 bath (6)
ideal,2,East Side 3 bed 2 bath (6)
apartment,11,Central Affordable Three Bedroom Apartment
great,9,Central Affordable Three Bedroom Apartment
location,9,Central Affordable Three Bedroom Apartment
one,8,Central Affordable Three Bedroom Apartment
place,7,Central Affordable Three Bedroom Apartment
location,4,Beautiful Downtown Apartments NYC
apartment,3,Beautiful Downtown Apartments NYC
floor,3,Beautiful Downtown Apartments NYC
good,2,Beautiful Downtown Apartments NYC
honest,2,Beautiful Downtown Apartments NYC
room,464,The Grand NYC Apartments
bathroom,320,The Grand NYC Apartments
location,235,The Grand NYC Apartments
floor,153,The Grand NYC Apartments
shower,132,The Grand NYC Apartments
room,203,Omni Berkshire Place
location,118,Omni Berkshire Place
staff,110,Omni Berkshire Place
hotel,83,Omni Berkshire Place
great,62,Omni Berkshire Place
location,21,Studio Plus - One-Bedroom APT
small,8,Studio Plus - One-Bedroom APT
building,7,Studio Plus - One-Bedroom APT
apartment,6,Studio Plus - One-Bedroom APT
room,6,Studio Plus - One-Bedroom APT
room,749,The Bowery House
staff,388,The Bowery House
location,372,The Bowery House
bed,342,The Bowery House
cabin,317,The Bowery House
room,49,Central Park Studios
location,37,Central Park Studios
bathroom,24,Central Park Studios
great,23,Central Park Studios
floor,21,Central Park Studios
location,7,One Bedroom Apartment - Allen Street # 28
apartment,7,One Bedroom Apartment - Allen Street # 28
great,5,One Bedroom Apartment - Allen Street # 28
would,5,One Bedroom Apartment - Allen Street # 28
nice,5,One Bedroom Apartment - Allen Street # 28
staff,202,414 Hotel
room,113,414 Hotel
great,107,414 Hotel
hotel,103,414 Hotel
location,100,414 Hotel
window,6,Renovated Studio Loft Downtown NYC #43
floor,4,Renovated Studio Loft Downtown NYC #43
trash,4,Renovated Studio Loft Downtown NYC #43
location,4,Renovated Studio Loft Downtown NYC #43
good,4,Renovated Studio Loft Downtown NYC #43
great,5,Apartment Close to Time Square
close,3,Apartment Close to Time Square
big,3,Apartment Close to Time Square
apartment,3,Apartment Close to Time Square
location,2,Apartment Close to Time Square
room,118,Clarion Hotel Park Avenue
staff,60,Clarion Hotel Park Avenue
location,60,Clarion Hotel Park Avenue
breakfast,57,Clarion Hotel Park Avenue
small,49,Clarion Hotel Park Avenue
location,8,Steps From Times Sq and Central Park
really,7,Steps From Times Sq and Central Park
great,6,Steps From Times Sq and Central Park
apartment,6,Steps From Times Sq and Central Park
apt,5,Steps From Times Sq and Central Park
location,4,"Studio 2 min Walk to Times Square, 9th Ave and Central Park"
parking,4,"Studio 2 min Walk to Times Square, 9th Ave and Central Park"
property,4,"Studio 2 min Walk to Times Square, 9th Ave and Central Park"
great,3,"Studio 2 min Walk to Times Square, 9th Ave and Central Park"
room,3,"Studio 2 min Walk to Times Square, 9th Ave and Central Park"
room,46,Studio Apartments - West 31st Street
location,37,Studio Apartments - West 31st Street
bed,22,Studio Apartments - West 31st Street
one,15,Studio Apartments - West 31st Street
towel,15,Studio Apartments - West 31st Street
room,134,Hampton Inn Seaport Financial District
staff,89,Hampton Inn Seaport Financial District
breakfast,76,Hampton Inn Seaport Financial District
location,49,Hampton Inn Seaport Financial District
hotel,46,Hampton Inn Seaport Financial District
price,2,Spacious Private Bedroom in Bright Clean Apartment
people,2,Spacious Private Bedroom in Bright Clean Apartment
room,2,Spacious Private Bedroom in Bright Clean Apartment
comfortable,2,Spacious Private Bedroom in Bright Clean Apartment
midtown,2,Spacious Private Bedroom in Bright Clean Apartment
room,192,The Park Ave North
clean,84,The Park Ave North
staff,80,The Park Ave North
bed,72,The Park Ave North
hotel,56,The Park Ave North
small,4,Renovated 3 Bedroom Loft Manhattan #44
apartment,4,Renovated 3 Bedroom Loft Manhattan #44
friendly,3,Renovated 3 Bedroom Loft Manhattan #44
clean,3,Renovated 3 Bedroom Loft Manhattan #44
need,3,Renovated 3 Bedroom Loft Manhattan #44
apartment,12,Times Square Studio
location,8,Times Square Studio
great,5,Times Square Studio
good,5,Times Square Studio
time,4,Times Square Studio
location,3,Hamilton Heights: Luxurious 2 Bedroom Home
card,3,Hamilton Heights: Luxurious 2 Bedroom Home
subway,2,Hamilton Heights: Luxurious 2 Bedroom Home
call,2,Hamilton Heights: Luxurious 2 Bedroom Home
property,2,Hamilton Heights: Luxurious 2 Bedroom Home
could,5,"Two-Bedroom Apartment, Express Subway at Columbia Hospital"
night,5,"Two-Bedroom Apartment, Express Subway at Columbia Hospital"
place,4,"Two-Bedroom Apartment, Express Subway at Columbia Hospital"
apartment,4,"Two-Bedroom Apartment, Express Subway at Columbia Hospital"
one,3,"Two-Bedroom Apartment, Express Subway at Columbia Hospital"
apartment,14,NYC Townhouse Apartment
great,8,NYC Townhouse Apartment
ron,6,NYC Townhouse Apartment
u,6,NYC Townhouse Apartment
location,5,NYC Townhouse Apartment
room,18,Saint Nicholas Inn
breakfast,18,Saint Nicholas Inn
great,12,Saint Nicholas Inn
bathroom,11,Saint Nicholas Inn
bed,8,Saint Nicholas Inn
room,125,Interfaith Retreats
staff,116,Interfaith Retreats
location,86,Interfaith Retreats
place,84,Interfaith Retreats
people,59,Interfaith Retreats
room,95,Holiday Inn Lower East Side
staff,72,Holiday Inn Lower East Side
location,55,Holiday Inn Lower East Side
hotel,45,Holiday Inn Lower East Side
clean,43,Holiday Inn Lower East Side
pod,23,Nap York
location,19,Nap York
hour,19,Nap York
great,17,Nap York
stay,16,Nap York
bed,7,Gramercy Superior Apartments
location,6,Gramercy Superior Apartments
host,5,Gramercy Superior Apartments
good,5,Gramercy Superior Apartments
u,3,Gramercy Superior Apartments
room,314,Wyndham Garden Chinatown
hotel,148,Wyndham Garden Chinatown
staff,147,Wyndham Garden Chinatown
location,137,Wyndham Garden Chinatown
view,125,Wyndham Garden Chinatown
location,4,668 6th Ave 3rd floor
apartment,3,668 6th Ave 3rd floor
restaurant,2,668 6th Ave 3rd floor
owner,2,668 6th Ave 3rd floor
didn’t,2,668 6th Ave 3rd floor
location,13,Apartments Lincoln Center
apartment,11,Apartments Lincoln Center
subway,7,Apartments Lincoln Center
could,7,Apartments Lincoln Center
everything,6,Apartments Lincoln Center
location,7,NY Away - Financial District 2-Bedrooms - 608
apartment,5,NY Away - Financial District 2-Bedrooms - 608
2,4,NY Away - Financial District 2-Bedrooms - 608
bedroom,4,NY Away - Financial District 2-Bedrooms - 608
bookingcom,3,NY Away - Financial District 2-Bedrooms - 608
room,149,"Marriott Vacation Club Pulse, New York City"
location,122,"Marriott Vacation Club Pulse, New York City"
staff,117,"Marriott Vacation Club Pulse, New York City"
bar,78,"Marriott Vacation Club Pulse, New York City"
hotel,67,"Marriott Vacation Club Pulse, New York City"
room,90,Courtyard by Marriott New York Manhattan / Soho
staff,79,Courtyard by Marriott New York Manhattan / Soho
location,59,Courtyard by Marriott New York Manhattan / Soho
hotel,40,Courtyard by Marriott New York Manhattan / Soho
bed,37,Courtyard by Marriott New York Manhattan / Soho
room,37,Loft 109
location,27,Loft 109
subway,16,Loft 109
great,15,Loft 109
basement,13,Loft 109
apartment,7,Studio Apartment - United Nations Plaza
good,4,Studio Apartment - United Nations Plaza
location,3,Studio Apartment - United Nations Plaza
shower,3,Studio Apartment - United Nations Plaza
noisy,3,Studio Apartment - United Nations Plaza
apartment,7,Comfort 5 Min Times SQ
good,6,Comfort 5 Min Times SQ
location,5,Comfort 5 Min Times SQ
carol,5,Comfort 5 Min Times SQ
really,5,Comfort 5 Min Times SQ
apartment,5,The Marc Suites at Times Square
stay,5,The Marc Suites at Times Square
location,5,The Marc Suites at Times Square
resident,3,The Marc Suites at Times Square
dirty,3,The Marc Suites at Times Square
apartment,19,Superior Midtown East Apartments
good,14,Superior Midtown East Apartments
location,12,Superior Midtown East Apartments
one,11,Superior Midtown East Apartments
get,10,Superior Midtown East Apartments
apartment,16,Studio Apartment - Financial District
location,8,Studio Apartment - Financial District
also,7,Studio Apartment - Financial District
breakfast,7,Studio Apartment - Financial District
all,6,Studio Apartment - Financial District
quite,5,Stylish Upper East Side 2 bed 2 bath
two,5,Stylish Upper East Side 2 bed 2 bath
room,3,Stylish Upper East Side 2 bed 2 bath
small,3,Stylish Upper East Side 2 bed 2 bath
toilet,3,Stylish Upper East Side 2 bed 2 bath
apartment,31,Best Location NYC in Union Square - Midtown East
location,21,Best Location NYC in Union Square - Midtown East
u,15,Best Location NYC in Union Square - Midtown East
owner,14,Best Location NYC in Union Square - Midtown East
good,12,Best Location NYC in Union Square - Midtown East
apartment,5,Times Square Amazing 2 Bedroom
u,3,Times Square Amazing 2 Bedroom
would,3,Times Square Amazing 2 Bedroom
time,3,Times Square Amazing 2 Bedroom
since,3,Times Square Amazing 2 Bedroom
apartment,11,Studio Apartment - East 31st Street #30
location,7,Studio Apartment - East 31st Street #30
good,5,Studio Apartment - East 31st Street #30
bathroom,5,Studio Apartment - East 31st Street #30
owner,4,Studio Apartment - East 31st Street #30
room,562,Blue Moon Boutique Hostel & Hotel
staff,245,Blue Moon Boutique Hostel & Hotel
location,242,Blue Moon Boutique Hostel & Hotel
bed,232,Blue Moon Boutique Hostel & Hotel
hotel,192,Blue Moon Boutique Hostel & Hotel
room,237,The Central Park North
clean,82,The Central Park North
bathroom,79,The Central Park North
bed,79,The Central Park North
location,78,The Central Park North
clean,5,Four Bedroom Apartment - NYC
room,3,Four Bedroom Apartment - NYC
location,2,Four Bedroom Apartment - NYC
great,2,Four Bedroom Apartment - NYC
easy,2,Four Bedroom Apartment - NYC
u,3,Upper East Suites
good,3,Upper East Suites
people,2,Upper East Suites
shower,2,Upper East Suites
get,2,Upper East Suites
room,6,Shared Two Bedroom Apartment - Harlemville
pay,3,Shared Two Bedroom Apartment - Harlemville
apartment,3,Shared Two Bedroom Apartment - Harlemville
looked,3,Shared Two Bedroom Apartment - Harlemville
like,3,Shared Two Bedroom Apartment - Harlemville
hostel,11,Be Local Chinatown
great,7,Be Local Chinatown
clean,7,Be Local Chinatown
bed,7,Be Local Chinatown
room,5,Be Local Chinatown
room,22,The International Cozy Inn
staff,11,The International Cozy Inn
location,11,The International Cozy Inn
friendly,10,The International Cozy Inn
bed,10,The International Cozy Inn
room,201,Manhattan Bowery Lodge
bed,73,Manhattan Bowery Lodge
location,67,Manhattan Bowery Lodge
bathroom,67,Manhattan Bowery Lodge
small,58,Manhattan Bowery Lodge
apartment,38,Madison Avenue Luxury Two Bedroom Apartments Next to Times Square
location,23,Madison Avenue Luxury Two Bedroom Apartments Next to Times Square
room,22,Madison Avenue Luxury Two Bedroom Apartments Next to Times Square
bedroom,14,Madison Avenue Luxury Two Bedroom Apartments Next to Times Square
great,11,Madison Avenue Luxury Two Bedroom Apartments Next to Times Square
location,29,PermaGO Wall Street
room,23,PermaGO Wall Street
clean,22,PermaGO Wall Street
time,18,PermaGO Wall Street
staff,17,PermaGO Wall Street
location,29,Hostel - Chrystie Street
room,29,Hostel - Chrystie Street
apartment,22,Hostel - Chrystie Street
bed,15,Hostel - Chrystie Street
good,15,Hostel - Chrystie Street
apartment,5,Two-Bedroom Apartment - Henry Street #42
manhattan,4,Two-Bedroom Apartment - Henry Street #42
subway,4,Two-Bedroom Apartment - Henry Street #42
bridge,4,Two-Bedroom Apartment - Henry Street #42
location,4,Two-Bedroom Apartment - Henry Street #42
